source,label,message_idx,author,text
facebook,0,107_20,1,언니는 누가 제일 좋아?
facebook,0,107_20,2,오늘 볼꺼야 진짜 난 셋쇼마루
facebook,0,107_20,1,"하, 역시 어렸을 때는 이누야샤가 제일 좋았는데 지금은 무조건 셋쇼마루지!"
facebook,0,107_20,2,그리고 뭔가 아련해 셋쇼마루
facebook,0,107_20,1,키키 맞아
facebook,0,107_20,1,셋쇼마루 그리고 제일 잘생기고 사기캐라 더 마음에 들어!
facebook,0,107_20,2,맞아
facebook,0,107_20,2,그냥 슬프지 않았어 걔 보면?
facebook,0,107_20,1,나는 걔보다 링 보면 좀 슬펐어 ㅜ
facebook,0,107_20,2,아 빨리 보고싶다 진짜 흥분돼!
facebook,0,107_20,1,키키 대박이다 언니 진짜 잠 못 자는 거 아니야?
facebook,0,107_20,2,와 알았으면 너랑 연락 안하고 그거 봤지 키키
facebook,0,107_20,1,키키 아앗 키키 다행이다 나중에 알아서~
facebook,0,107_20,2,슬의생 빠르게 정주행 하고 본다
facebook,0,107_20,1,그래서 이거 극장판도 있으니까 극장판도 다 같이 봐!
facebook,0,107_20,2,알겠어
facebook,0,107_20,2,진짜 은혜 갚음 키키
facebook,0,108_1,1,너는 초밥 좋아해?
facebook,0,108_1,1,어떤 초밥 좋아해?
facebook,0,108_1,2,나 초밥 완전 좋아해 그 중에서 연어초밥을 제일 좋아해
facebook,0,108_1,1,오 키키 나도 연어초밥 위에 소스 올려져 있는 거 제일 좋아해!
facebook,0,108_1,2,맞아 맞아
facebook,0,108_1,2,그게 진짜 맛있어 ㅠㅠ
facebook,0,108_1,1,키키 아 인정 그 양파랑 같이  얹어진 거!
facebook,0,108_1,2,맞아 ㅠㅠ
facebook,0,108_1,2,그리고 연어 타다끼 초밥도 너무 맛있어 ㅠ
facebook,0,108_1,1,아 진짜 존맛이지 ㅜㅜ
facebook,0,108_1,1,나는 또 간장새우도 좋아해!
facebook,0,108_1,2,나도 간장새우 너무 맛있더라 ㅠ
facebook,0,108_1,1,맞아
facebook,0,108_1,1,그거 진짜 잘하는 집 가면 그것만 먹게 돼!
facebook,0,108_1,2,와 그 정도로 좋아해?
facebook,0,108_1,2,난 연어가 그래!
facebook,0,108_1,1,그 간장새우 양념을 잘 재운 곳이 있거든?
facebook,0,108_1,1,그러면 다른 초밥 저리 가라 야!
facebook,0,108_1,2,어 너가 먹어본 초밥집 맛있었던 곳은 어디야?
facebook,0,108_1,1,나는 서울에 있는 곳인데 나중에 서울 오면 같이 가자!
facebook,0,108_1,2,헐 너무 좋아 나 벌써 떨려!
facebook,0,108_1,1,근데 가격대가 좀 있어 1인분에 3만 원!
facebook,0,108_1,2,맛있는 곳은 그렇더라 ㅠㅠ
facebook,0,108_1,2,그래도 투자해야지 ㅎ
facebook,0,108_2,1,너 지금 룸메랑 사는 곳 계약일은 언제야?
facebook,0,108_2,2,계약은 7월 초에 다시 했어!
facebook,0,108_2,1,올해 7월에 들어간 거야?
facebook,0,108_2,2,어어 맞아
facebook,0,108_2,2,그전에는 다른 곳에 있었구
facebook,0,108_2,1,그렇구나
facebook,0,108_2,1,1년 계약한 거야?
facebook,0,108_2,2,어 맞아
facebook,0,108_2,2,1년 했어 이번엔
facebook,0,108_2,1,내년에 다른 곳으로 갈 생각은 없고?
facebook,0,108_2,2,일단은 계속 있을 생각이야
facebook,0,108_2,2,이사 비용도 많이 들고 ㅠㅠ
facebook,0,108_2,1,그렇구나 키키
facebook,0,108_2,1,맞아
facebook,0,108_2,1,나도 이사 가려다가 이사비가 만만치 않더라 ㅜ
facebook,0,108_2,2,맞아 맞아
facebook,0,108_2,2,그리고 요즘엔 집도 별로 없고 비싸더라 ㅠ
facebook,0,108_2,1,맞아 ㅜㅜ
facebook,0,108_2,1,나 이사 비용 견적만 20만 원 나와서 그냥 있던 집 재계약했어 ㅜㅜ
facebook,0,108_2,2,맞아
facebook,0,108_2,2,나도 그전에 살 때 계속 그렇게 한 집에 있었던 거 같아
facebook,0,108_2,1,차라리 좋은 집을 열심히 찾아보고 구해서 계속 그 곳에 사는 게 나은 거 같아!
facebook,0,108_2,2,맞아 ㅠ
facebook,0,108_2,2,그리고 직장도 다니면 한 곳이 낫지!
facebook,0,108_2,1,맞아 키키
facebook,0,108_2,1,하지만 현실은 그게 제일 어렵다는 거~
facebook,0,108_2,2,그것도 아주 인정 힘들다 ㅠㅠ
facebook,0,108_3,1,나 이번에 차 살까 생각 중인데!
facebook,0,108_3,2,헐 어떤 차로 사려고?
facebook,0,108_3,1,역시 처음 사는 거는 모닝이 제일 짱이겠지?
facebook,0,108_3,2,그치 그거 아주 맞지!
facebook,0,108_3,2,모닝으로 가야 돼
facebook,0,108_3,1,근데 모닝 신형도 풀옵으로 하면 1460 정도 하더라 허허
facebook,0,108_3,2,맞어
facebook,0,108_3,2,너무 비싸 그래서 초보는 보통 중고 사잖아!
facebook,0,108_3,1,맞아
facebook,0,108_3,1,근데 중고도 내가 원하는 옵션 넣으면 1200만 원 대더라고!
facebook,0,108_3,2,와 진짜 중고가 엄청 비싸다
facebook,0,108_3,1,"맞아, 거기서 또 깎아 달라고 해야 하는데 나는 그걸 못해 ㅜ"
facebook,0,108_3,2,에휴 어떡해 ㅠㅠ
facebook,0,108_3,2,나중에 말 잘하는 친구 데려가서 흥정하자!
facebook,0,108_3,1,키키 근데 또 중고는 나중에 하자 있을까 봐 그냥 신형 사려고!
facebook,0,108_3,2,맞아
facebook,0,108_3,2,그것도 걱정이긴 해 새 차가 나을 수도 있겠다
facebook,0,108_3,1,어 키키 차 할부로 사려니까 달에 30만 원씩 나가더라!
facebook,0,108_3,2,그 정도면 괜찮은 거 같기도 한데 너무 많이 나간다...ㅎ
facebook,0,108_3,1,맞아
facebook,0,108_3,1,이자가 제일 비싼 거 같아!
facebook,0,108_3,2,맞아
facebook,0,108_3,2,이자 돈 내는 게 제일 아까워 ㅠ
facebook,0,108_4,1,너 호프집 알바는 해봤어?
facebook,0,108_4,2,아니
facebook,0,108_4,2,술집은 하기 싫어서 절대로 안 했어
facebook,0,108_4,1,나는 거의 3년 정도 해봤었거든?
facebook,0,108_4,2,호프집 해 보니까 어땠어?
facebook,0,108_4,1,진짜 술 마시면 개 된다는 게 일리가 있더라
facebook,0,108_4,2,키키 진짜 인정 술집 가면 그런 사람들 밖에 없어서 힘들 거 같아
facebook,0,108_4,1,맞아 키키
facebook,0,108_4,1,그리고 우리 아빠뻘 되는 사람이 자기 보고 오빠라고 하라고 해 키키
facebook,0,108_4,2,와 진짜 그건 어딜 가나 국룰 인가 봐 오빠 소리를 왜 이렇게 듣고 싶어해
facebook,0,108_4,1,진짜 자기 자식한테 부끄럽지도 않나?
facebook,0,108_4,2,그러니까 진짜 그런 말하면 바로 거울 보여주고 싶어
facebook,0,108_4,1,키키 맞아
facebook,0,108_4,1,근데 그렇게 하고 자기 와이프랑 같이 술 마시러 오면 완전 젠틀맨인 척 오져!
facebook,0,108_4,2,"완전 두 얼굴이네 와이프한테나 잘하지,"
facebook,0,108_4,1,키키 맞아
facebook,0,108_4,1,그리고 또 짜증 나는 거 하나 더 있어!
facebook,0,108_4,2,왜 뭐가 짜증 나는 일이 있었어?
facebook,0,108_4,1,나한테 담배 심부름 시켜!
facebook,0,108_4,2,와 그 사람은 진짜 뭐야?
facebook,0,108_4,2,담배 필 기운은 있고 사러 갈 기운은 없어?
facebook,0,108_5,1,너는 여자도 군대를 가야 한다고 생각하는 사람 중에 한 명이니?
facebook,0,108_5,2,어 난 가도 좋을 거 같아
facebook,0,108_5,2,내 몸 지킬 방법을 알 수 있을 거 같거든
facebook,0,108_5,1,나도 그렇게 생각해 근데 훈련은 너무 고되~
facebook,0,108_5,2,어 맞아
facebook,0,108_5,2,그리고 거기 약간 많을 거 같아 ㅠㅠ
facebook,0,108_5,1,키키 맞아
facebook,0,108_5,1,명령 무조건 복종하라고 막 그러잖아 ㅜ
facebook,0,108_5,2,그러니까 ㅠㅠ 남자들 진짜 힘들겠다...
facebook,0,108_5,1,맞아 ㅜㅜ
facebook,0,108_5,1,"심지어 걔네는 애기들이잖아, 나도 어렸을 때는 군인아저씨였는데 지금은 애기들로 바뀌었어,"
facebook,0,108_5,2,맞네ㅠ
facebook,0,108_5,2,지금 들어가는 사람들은 이제 막 성인이니까 ㅠㅠ
facebook,0,108_5,1,맞아 ㅜㅜ
facebook,0,108_5,1,내가 훈련소 안에서 일했던 말 해줬었나?
facebook,0,108_5,2,헐 진짜?
facebook,0,108_5,2,거기서 일을 할 수가 있어?
facebook,0,108_5,1,나 군부대 안에 있는 매장이 있는데 거기 알바로 들어갔었어!
facebook,0,108_5,2,헐 와 알바는 어땠어?
facebook,0,108_5,1,"음 애들한테는 미안하지만 진짜 다 없애버리고 싶었어 진짜 바빴거든,"
facebook,0,108_5,2,키키 아 진짜?
facebook,0,108_5,2,사람들이 많이 오나 보네 ㅠㅠ
facebook,0,108_5,1,"바쁜 게 어느 정도냐면 진짜 유명한 백화점에 있는 유명한 카페에서 일하는 기분이야,"
facebook,0,108_5,2,아 카페에서 일한 거야?
facebook,0,108_5,2,그럼 계속 음료 만드는 거야?!
facebook,0,108_6,1,너는 어렸을 때 보컬 쪽에 관심 없었어?
facebook,0,108_6,2,있었어
facebook,0,108_6,2,노래 부르는 거 좋아하거든!
facebook,0,108_6,1,나도!
facebook,0,108_6,1,지금은 보컬학원 다닐 생각 없어?
facebook,0,108_6,2,난 나중에 돈 좀 벌면 취미로 다녀보고 싶긴 해
facebook,0,108_6,1,나도 ㅜㅜ
facebook,0,108_6,1,그렇게 생각했는데 이미 3년이 훌쩍 지나버리더라!
facebook,0,108_6,2,맞아
facebook,0,108_6,2,뭐든 시작하는 게 어렵긴 하지...
facebook,0,108_6,2,나도 그럴 거 같아
facebook,0,108_6,1,맞아
facebook,0,108_6,1,차라리 지금 하고 싶을 때 하는 게 맞아!
facebook,0,108_6,1,지금부터 시작해!
facebook,0,108_6,2,그런가...?
facebook,0,108_6,2,근데 지금은 못 다니고 진짜 나중에 다녀야지... 하하
facebook,0,108_6,1,"키키 근데 그때 되면 보컬 학원 비용 많이 오를 걸,?"
facebook,0,108_6,2,아 그럼 지금 딱 세일 기간인가?!
facebook,0,108_6,1,왜냐하면 내가 알아봤을 때 20만 원이었는데 지금 40만 원이래!
facebook,0,108_6,2,와 두배 뛰었네 ㅠㅠ
facebook,0,108_6,1,요즘에 보컬 쪽에 일반인들이 많이 배우러 와서 포화상태래!
facebook,0,108_6,2,그래서 값을 올렸구나 ㅠㅠㅠ
facebook,0,108_6,2,이번에 많이 배웠으면 다음엔 덜 배우러 오지 않을까?
facebook,0,108_6,1,키키 모르겠어
facebook,0,108_6,1,유튜브에 보컬 강사라고 유튜버 있는데 그 사람꺼나 봐야겠어!
facebook,0,108_6,2,헐 나도 유튜브 한 번 봐야겠다!
facebook,0,108_7,1,너네는 가족끼리 영상통화 자주 해?
facebook,0,108_7,2,아니
facebook,0,108_7,2,자주는 안하고 정말 가끔 한 번씩 해!
facebook,0,108_7,1,나는 사촌끼리 그룹 영상통화 자주 하는데 지금 흑역사 생성 오지게 되는 중 키키
facebook,0,108_7,2,키키 왜?
facebook,0,108_7,2,생얼로 영상통화 받았어?!
facebook,0,108_7,1,어 생얼도 그런데 웃긴 표정 지을 때 있잖아!
facebook,0,108_7,1,그때다 캡처함!
facebook,0,108_7,2,역시 손은 눈보다 빠르다... 나도 캡쳐 많이 당했어...
facebook,0,108_7,1,맞앜 키키
facebook,0,108_7,1,이거 도용 아니냐!?
facebook,0,108_7,1,우리의 초상권을 지켜야 해!
facebook,0,108_7,2,키키 이거 실수로 퍼지기만 해!
facebook,0,108_7,2,근데 누군지 못 알아보는 거 아니겠지..?
facebook,0,108_7,1,키키 나 쫌 있다 또 영상통화 하기로 했는데 나 이틀째 머리 안 감았거든?
facebook,0,108_7,1,목욕 좀 하고 전화해야겠지?
facebook,0,108_7,2,키키 에이 뭐 어때 머리는 3일 국룰 아니야!?
facebook,0,108_7,1,키키 맞아 너무 자주 감아도 머리 두피에 안 좋아~
facebook,0,108_7,2,그러니까 말이야 나도 그래서 안 감는 거지 귀찮아서 그런 건 아니야 ㅎ
facebook,0,108_7,1,키키 맞아 맞아
facebook,0,108_7,1,그러면 니 말 듣고 그냥 통화해야겠다~
facebook,0,108_7,2,좋은 생각이야
facebook,0,108_7,2,오늘 씻기 말기!
facebook,0,108_7,1,키키 오늘은 우리 언니랑 사촌언니랑 셋이서 하기로 했어!
facebook,0,108_7,2,재밌겠다 ㅠㅠ
facebook,0,108_7,2,통화하고 알려줘!
facebook,0,108_8,1,우리 사촌언니가 이번에 결혼을 한대!
facebook,0,108_8,2,헐 정말?
facebook,0,108_8,2,나이가 어떻게 되시는데 벌써 하셔?!
facebook,0,108_8,1,응~ 6월 달에 계란 한판 케이크 만들어 줬어~
facebook,0,108_8,2,와 그래도 좀 빠르게 하는 편인거 아니야?!
facebook,0,108_8,1,맞아 키키
facebook,0,108_8,1,근데 언니는 더 일찍 하고 싶었는데 이번에 하게 됐어!
facebook,0,108_8,2,키키 완전 좋으시겠다 ㅠㅠ
facebook,0,108_8,2,결혼식하면 다이어트하신데!?
facebook,0,108_8,1,"하, 그 양반이 다이어트라는 단어를 알라나 모르겠다, 지금 캠핑에 빠졌어"
facebook,0,108_8,2,진짜? 키키
facebook,0,108_8,2,그래 뭐 다이어트야... 맛있는 거 먹고 선생님들이 화장 예쁘게 해주시겠지 하하
facebook,0,108_8,1,"키키 맞아 지금도 군고구마랑 라면 사진 찍어서 올렸어,"
facebook,0,108_8,2,키키 맛있는거만 먹고 계시네 하하 다이어트 버려!
facebook,0,108_8,1,어 곧 형부가 될 남친이랑 가서 놀고 있대~
facebook,0,108_8,2,헐 진짜?
facebook,0,108_8,2,좋겠다 ㅠㅠ 이제 남편이랑 같이 살겠네 ㅠㅠ
facebook,0,108_8,1,맞아 키키
facebook,0,108_8,1,지금 논산에 새로운 아파트 생기는데 거기 청약 넣었대!
facebook,0,108_8,2,와 당첨 되셨으면 좋겠다 하하
facebook,0,108_8,1,될 거 같아 청약도 오랫동안 넣어 놔서!
facebook,0,108_8,2,와 그럼 나중에 집들이 하겠네~ 가보고 후기 알려줘!
facebook,0,108_9,1,우리 집에는 냥냥이가 한 마리가 있어!
facebook,0,108_9,2,헐 진짜?
facebook,0,108_9,2,이름은 뭐야?
facebook,0,108_9,1,우리 애기 이름은 오복이야 귀엽지!?
facebook,0,108_9,2,오복이 사진 많이 찍었겠네 하하
facebook,0,108_9,1,응 당연하지 완전 도도해!
facebook,0,108_9,2,키키 고양이는 약간 까칠하다던데 오복이는 어때?
facebook,0,108_9,1,맞아
facebook,0,108_9,1,까칠 오브 까칠이지
facebook,0,108_9,1,까질하면 우리 오복이!
facebook,0,108_9,2,키키 고양이 케어 하기 힘들겠다
facebook,0,108_9,1,키키 아니
facebook,0,108_9,1,오히려 케어하기 완전 쉽지!
facebook,0,108_9,1,산책도 안 하고 밥도 알아서 잘 먹고!
facebook,0,108_9,2,아 그런가 그러고 보니 그런 거 같기도 하다!
facebook,0,108_9,1,어 배고프면 우리 깨워 키키 집사야 밥 내놔라 이러면서!
facebook,0,108_9,2,키키 완전 똑똑하네 고양이 너무 귀여워 ㅠ
facebook,0,108_9,1,그리고 간식 먹고 싶으면 우리한테 애교 부려!
facebook,0,108_9,2,키키 완전 영리하잖아 ㅠㅠ 간식 백만번 주고 싶다
facebook,0,108_9,1,키키 맞아
facebook,0,108_9,1,근데 살찔까 봐 하루에 두 개씩 밖에 못 줘!
facebook,0,108_9,2,헐ㅠㅠ 간식 더 주고 싶다
facebook,0,108_10,1,너는 자전거 타는 걸 좋아하는 편이야?
facebook,0,108_10,2,어 나 자전거 잘타!
facebook,0,108_10,1,그래?
facebook,0,108_10,1,수원에서는 자전거 탈 곳이 있어?
facebook,0,108_10,2,어 월드컵 경기장도 있고 앞에 문화 센터도 있어!
facebook,0,108_10,1,그렇구나
facebook,0,108_10,1,나는 한강으로 자전거 타러 자주 가!
facebook,0,108_10,2,헐 진짜?
facebook,0,108_10,2,한강이랑 가까운 가보네
facebook,0,108_10,1,아니 키키 !
facebook,0,108_10,1,우리 집에서 자전거로 한강까지 40분 정도 걸리거든
facebook,0,108_10,2,어? 엄청 먼데?
facebook,0,108_10,2,그게 한강에서 자전거를 타는 거야?
facebook,0,108_10,2,한강으로 가는 거야...?
facebook,0,108_10,1,키키 겸사겸사 나는 노을 보는 걸 좋아해서 시간 맞춰서 가!
facebook,0,108_10,2,와 자전거 엄청 오래 타는구나?
facebook,0,108_10,1,나 기본 두 시간은 타는 거 같아!
facebook,0,108_10,2,헐 그렇게 타면 허벅지 터지겠다...
facebook,0,108_10,1,키키 맞아
facebook,0,108_10,1,"나 초반에 허벅지 터졌잖아,"
facebook,0,108_10,2,헐 뭐야 진짜 터졌었어? ㅠㅠ
facebook,0,108_10,1,엌 키키 나 2주 정도는 제대로 못 걸었어!
facebook,0,108_10,2,와... 조심해서 자전거 타 ㅠㅠ
facebook,0,108_11,1,너는 학생 때 애들이랑 어떤 게임 자주 했어?
facebook,0,108_11,2,난 롤이랑 서든 많이 했어 하하
facebook,0,108_11,1,대박 키키 그거는 보통 남자애들이 많이 하지 않아?
facebook,0,108_11,2,어 맞아
facebook,0,108_11,2,그래서 남자애들이 알려주고 그랬어!
facebook,0,108_11,1,그렇구나 키키
facebook,0,108_11,1,너 롤을 잘해 서든을 더 잘해?
facebook,0,108_11,2,둘 다 못해서 우열을 못 가려...
facebook,0,108_11,1,키키 너 롤 하면 보통 어떤 스킨 썼어?
facebook,0,108_11,2,스킨은 그냥 안 썼어... 그 실력 그 실력이라...
facebook,0,108_11,1,키키 너 그러면 브론즈까지는 올라갔었어?
facebook,0,108_11,2,아니
facebook,0,108_11,2,그냥 난 쓰레기야... 게임 쓰레기...
facebook,0,108_11,1,"키키 괜찮아 나도 애쉬만 쓸 줄 알았어,"
facebook,0,108_11,2,키키 맞아 난 미스포츈만 했어 ㅠㅠ
facebook,0,108_11,1,키키 아 여자들 미스포츈 진짜 많이 썼지! 완전 섹쉬~
facebook,0,108_11,2,맞어 키키
facebook,0,108_11,2,그리고 다른 거에 비해 쉬운 편이야!
facebook,0,108_11,1,맞아
facebook,0,108_11,1,조작법이 되게 쉬워서 초급 쪽에서 많이 썼던 거 같아!
facebook,0,108_11,2,어어 맞아!
facebook,0,108_11,2,물론 나는 초급밖에 해본 적 없지만...
facebook,0,108_12,1,너는 호캉스 즐겨본 적 있어?
facebook,0,108_12,2,어 딱히 호캉스라고 생각하고 간 적은 없는 거 같아!
facebook,0,108_12,1,그러면 호텔숙박은 해본 적은 있고?
facebook,0,108_12,2,응응 여행 갔을 때 이용해 봤어!
facebook,0,108_12,1,그렇구나
facebook,0,108_12,1,어디 지역 호텔 이용해 봤어?
facebook,0,108_12,2,어 해외랑 인천에 파라다이스 호텔 해봤어!
facebook,0,108_12,1,어 인천 그 호텔 되게 유명한 곳 아니야?
facebook,0,108_12,2,어 맞아 거기 전시장도 있고 촬영도 많이 왔었어!
facebook,0,108_12,1,거기 룸서비스는 이용해 봤어!?
facebook,0,108_12,2,아니
facebook,0,108_12,2,비싸서 생각도 안 했어 ㅠㅠ
facebook,0,108_12,1,키키 호캉스는 그런 거 하는 거잖아!
facebook,0,108_12,1,나 해보고 싶어!
facebook,0,108_12,2,나도 제대로 해보고 싶어 ㅠㅠ
facebook,0,108_12,2,나는 거기에 있는 수영장 갔었거든 !
facebook,0,108_12,1,아 진짜?
facebook,0,108_12,1,코로나 터지기 전에 간 거야?
facebook,0,108_12,2,어어 맞아
facebook,0,108_12,2,코로나 터지기 전에 가서 수영장에서 놀았었어!
facebook,0,108_12,1,와 대박 어땠어?
facebook,0,108_12,1,재미있었어?
facebook,0,108_12,2,진짜 완전 좋더라 ㅠㅠ 찜질방도 있었어
facebook,0,108_13,1,이번에 나는 장갑 하나 장만하려고!
facebook,0,108_13,2,아 많이 추우니까?
facebook,0,108_13,2,근데 장갑은 불편하지 않아?
facebook,0,108_13,1,그래서 스마트 장갑을 구매할 거지롱!
facebook,0,108_13,2,그거 좋은데?
facebook,0,108_13,2,나도 하나 살까?
facebook,0,108_13,2,요즘 너무 춥던데 ㅠ
facebook,0,108_13,1,어 후기 괜찮은 곳 있어서 사려는데 공구 할래?
facebook,0,108_13,2,헐 그럴래?
facebook,0,108_13,2,어디꺼 보고 있는데?
facebook,0,108_13,1,나?
facebook,0,108_13,1,나이키 꺼 보고 있는데 괜찮아?
facebook,0,108_13,2,그럼 그럼 나이키 너무 좋지 깔끔하잖아!
facebook,0,108_13,1,어 더 추워지기 전에 빨리 사야 해!
facebook,0,108_13,2,그러니까 우리 얼른 나이키 가자 ㅠ
facebook,0,108_13,1,키키 그래 좋아 산 김에 목도리도 같이 살래!?
facebook,0,108_13,2,좋아
facebook,0,108_13,2,춥지 않게 완전 무장을 해버리자!
facebook,0,108_13,1,키키 근데 목도리는 직접 매 봐야 잘 어울리는지 알 수 있는데!
facebook,0,108_13,2,그러니까 말이야!
facebook,0,108_13,2,매장 가서 구경하고 오자!
facebook,0,108_13,1,키키 그래 안 어울리면 눈사람 친구한테 주지 뭐!
facebook,0,108_13,2,눈사람 올 겨울 따듯하겠다 하하
facebook,0,108_14,1,이번에 어떤 병원에서 60대 환자가 죽었대!
facebook,0,108_14,2,헐 어쩌다가 그렇게 된 거야?
facebook,0,108_14,1,"완전 허무하게 돌아가셨어, 어떻게 돌아가셨는지 알려줄까?"
facebook,0,108_14,2,어어 나 너무 궁금해 어떻게 된 거야?
facebook,0,108_14,1,엠알아이 촬영하는데 갑자기 산소통이 이 환자한테 돌진했대!
facebook,0,108_14,2,헐 그게 뭐야?
facebook,0,108_14,2,산소통은 왜 돌진했대?
facebook,0,108_14,1,엠알아이가 자석 성질이 있는데 이 산소통이 어쩌다가 엠알아이실에 들어가게 됐나 봐
facebook,0,108_14,1,그래서 엠알아이 돌리자마자 산소통이 엠알아이 쪽으로 돌진했대!
facebook,0,108_14,2,아 그래서 촬영중이던 아주머니가 맞은거구나 ㅠㅠ
facebook,0,108_14,1,맞아 ㅜㅜ
facebook,0,108_14,1,김해에 있는 병원이래 ㅜ
facebook,0,108_14,2,진짜 잘 확인해야겠다 ㅠ
facebook,0,108_14,2,산소통은 누가 왜 가져다 놓은거람...
facebook,0,108_14,1,그걸 아직도 잘 모르겠대
facebook,0,108_14,1,이 산소통이 금속 산소통이었대!
facebook,0,108_14,2,하필 금속이라니...ㅠㅠ 진짜 너무 허망하다...
facebook,0,108_14,1,그러니까 ㅜㅜ 가슴에 팍 부딪쳤대!
facebook,0,108_14,2,이건 정말 조사 제대로 해야 될 거 같아 ㅠ
facebook,0,108_14,1,이 병원 내가 봤을 때 어디 병원인지 신상 금방 나오겠다!
facebook,0,108_14,2,와 그거 인정!
facebook,0,108_14,2,사람들 다 찾아내잖아!
facebook,0,108_15,1,이번에 이슈인 배구 쌍둥이 선수 알지?
facebook,0,108_15,2,어어 알지 알지!
facebook,0,108_15,2,배구 선수가 왜?
facebook,0,108_15,1,결국에 그리스로 이적하게 됐잖아!
facebook,0,108_15,2,에휴 그럴 거 같더라 진짜 왜 저러는 거야...
facebook,0,108_15,1,이번에 그리스로 출국해서 공항에 나타났대!
facebook,0,108_15,2,아 완전 당당하네... 별루야!
facebook,0,108_15,1,키키 기자들이 플래쉬 엄청 터트리고 그러더라!
facebook,0,108_15,2,그거 기자들이 일부러 그런 거 아니야? 키키
facebook,0,108_15,1,그치
facebook,0,108_15,1,지금 엄청 이슈니까 다들 이 배구선수 인터뷰 하러 갔겠지!
facebook,0,108_15,2,그래서 인터뷰는 그 배구선수가 해줬대?
facebook,0,108_15,1,키키 아니
facebook,0,108_15,1,고개 푹 숙이고 지나가는데 얘네 엄마가 고개 숙이지 마! 하고  소리쳤대 키키
facebook,0,108_15,2,와 엄마 뭐야... 진짜 뭐야...키키
facebook,0,108_15,2,그래도 배구선수는 부끄러운 줄 아는 거 같은데...
facebook,0,108_15,1,내가 봤을 때 보스몹은 얘네 엄마임 키키
facebook,0,108_15,2,어떻게 처치 가능하냐... 진짜 알 수가 없다...
facebook,0,108_15,1,"키키 어쨌든 그리스로 가 버렸으니까, 어떻게든 되겠지,"
facebook,0,108_15,2,그치 이미 떠나버렸으니까... 어쩔 수 가 없네...
facebook,0,108_16,1,너는 눈썹펌 해본 적 있어?
facebook,0,108_16,2,속눈썹 펌?
facebook,0,108_16,2,아니 해본 적 없어 ㅠㅠ
facebook,0,108_16,1,맞아
facebook,0,108_16,1,속눈썹 키키 나는 해보고 싶은데 이거 셀프키트 나왔다더라!?
facebook,0,108_16,2,헐 진짜?
facebook,0,108_16,2,근데 내가 하면 잘 안될 거 같아 ㅠㅠ
facebook,0,108_16,1,나도 똥손이라 그게 무섭긴 해!
facebook,0,108_16,2,키키 그리고 난 무쌍이라서 펌하면 이상할 까봐 못하겠어...
facebook,0,108_16,1,아 진짜?
facebook,0,108_16,1,무쌍이 더 잘 어울리지 않아?
facebook,0,108_16,2,아 그런 거야?
facebook,0,108_16,2,그럼 한 번 해볼까?
facebook,0,108_16,1,왜냐하면 눈썹이 올라가 있으면 눈이 더 커 보이잖아!
facebook,0,108_16,2,오케이
facebook,0,108_16,2,나 이번 주에 받으러 가볼게
facebook,0,108_16,1,키키 근데 가격대는 얼마인 줄 알고 가는 거야!?
facebook,0,108_16,2,그럼 그럼 친구가 속눈썹 펌을 해서 거기로 가보려고!
facebook,0,108_16,1,나도 내 친구가 잘하는 곳 있다고 해서 가보려고!
facebook,0,108_16,2,키키 둘 다 속눈썹 펌 성공하고 만나는 거야 하하
facebook,0,108_16,1,키키 오 좋지 망하면 둘 다 우는 거야!
facebook,0,108_16,2,나 그냥 속눈썹 뽑아버리고 자숙할게...
facebook,0,108_17,1,너는 시력이 좋은 편이야?
facebook,0,108_17,2,아니
facebook,0,108_17,2,별로 안 좋아
facebook,0,108_17,2,핸드폰을 많이 해서 그런가 봐
facebook,0,108_17,1,너 지금 안경 쓰고 있어?
facebook,0,108_17,2,어 맞아
facebook,0,108_17,2,지금 딱 안경 쓰고 있어 하하
facebook,0,108_17,1,키키 어떤 안경 쓰고 있어?
facebook,0,108_17,1,뿔테안경?
facebook,0,108_17,2,아니
facebook,0,108_17,2,똥그란 안경 쓰고 있어
facebook,0,108_17,1,그래도 그렇게 나쁘진 않네
facebook,0,108_17,1,진짜 나쁜 애들은 똥그란 거 못 끼잖아!
facebook,0,108_17,2,어 맞아
facebook,0,108_17,2,태가 얇아서 렌즈가 다 튀어나오더라
facebook,0,108_17,1,맞아 키키
facebook,0,108_17,1,내 친구는 기본 6번 압축해!
facebook,0,108_17,2,와 그 정도면 눈이 장식인 거 아닐까...
facebook,0,108_17,1,키키 맞아
facebook,0,108_17,1,그래서 얘 이번에 라색수술 한다고 했어!
facebook,0,108_17,2,헐 라섹 하면 좋겠다 편하고
facebook,0,108_17,1,맞아
facebook,0,108_17,1,대신에 이것도 수술이니까 부작용 감수하는 하는 거래!
facebook,0,108_17,2,맞아 맞아
facebook,0,108_17,2,근데 눈이 많이 좋으면 하는 게 좋은 거 같기도 해
facebook,0,108_17,1,맞아 키키
facebook,0,108_17,1,어차피 안 좋은 거 그냥 한대!
facebook,0,108_17,2,키키 맞아 내 친구도 한다고 하더라 하하
facebook,0,108_18,1,너는 현금영수증 잘 챙기는 편이야?
facebook,0,108_18,2,어 현금 사용하면 웬만하면 하는 거 같아
facebook,0,108_18,1,근데 만 원 이하 금액은 현금영수증 잘 안 하게 되지 않아?
facebook,0,108_18,2,어 맞아
facebook,0,108_18,2,나도 적은 금액은 잘 안하고 큰 금액은 하게 되더라
facebook,0,108_18,1,맞아 키키
